The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6086407/nileb3/QRNN-MPC/New Files July 23/icem/pytorch_icem/icem.py:69: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.sigma = torch.tensor(self.sigma).to(device=self.device)
bootstrapping finished 
total_reward  92.48897865565027 

total_reward  76.29341794105079 

total_reward  89.43187091033589 

total_reward  84.77452376162222 

total_reward  92.29136002685645 

total_reward  84.27280142879268 

total_reward  77.95721387643188 

total_reward  82.55867450118616 

total_reward  55.464891271301155 

total_reward  92.0174895856451 

total_reward  90.82704132730571 

total_reward  59.856887161471846 

total_reward  70.54283246736264 

total_reward  90.3226916968085 

total_reward  89.81046679406651 

total_reward  90.67795301538841 

total_reward  93.64824863914437 

total_reward  91.25145802816436 

total_reward  89.5309063854208 

total_reward  87.96980695984224 

total_reward  88.79959832629255 

total_reward  90.48700709943623 

total_reward  84.30339798124771 

total_reward  60.073219687839675 

total_reward  75.75377140503821 

total_reward  73.38594322040919 

total_reward  92.87905127314338 

total_reward  78.64986954969113 

total_reward  89.9146016919569 

total_reward  89.84128032066295 

total_reward  81.60130870979056 

total_reward  87.34563862393847 

total_reward  76.72670592767298 

total_reward  82.09412468554481 

total_reward  93.02821797426554 

total_reward  90.0461271205755 

total_reward  83.49399576341835 

total_reward  81.69916437967133 

total_reward  91.02997789741603 

total_reward  72.40578816718612 

total_reward  89.3419361617792 

total_reward  78.53858861680766 

total_reward  83.345674145841 

total_reward  90.80724322445454 

total_reward  92.0219841375595 

total_reward  87.61440729374542 

total_reward  91.20776521910004 

total_reward  91.7593797082059 

total_reward  85.48979490148082 

total_reward  94.00041580968029 

total_reward  27.89853817583446 

total_reward  85.1015393668306 

total_reward  90.11074006034639 

total_reward  91.30913366780266 

total_reward  74.98796692878454 

total_reward  48.177010107847956 

total_reward  88.66886091174004 

total_reward  39.89982674457014 

total_reward  31.223270292107586 

total_reward  59.2339823680198 

total_reward  66.13765903283073 

total_reward  48.656914784591585 

total_reward  85.96969854705169 

total_reward  -88.53892916594468 

total_reward  -96.55328074171908 

total_reward  92.61104054864491 

total_reward  -94.88571865115549 

total_reward  35.65549155961115 

total_reward  -93.17157683811386 

total_reward  -98.80476734758724 

total_reward  -97.24321162255994 

total_reward  -98.3106723576028 

total_reward  -99.41170327366027 

total_reward  -99.12899899872798 

total_reward  -99.48731325267899 

total_reward  -99.66619816827517 

total_reward  -99.61284040687003 

total_reward  -98.5880686260683 

total_reward  -97.90219829980126 

total_reward  -99.35632466528845 

total_reward  -99.38151951275378 

total_reward  -99.5056861353108 

total_reward  -99.43588989224124 

total_reward  -99.71354100393508 

total_reward  53.2754863148384 

total_reward  -99.45372409132746 

total_reward  -99.07449607585583 

total_reward  -99.27774868268827 

total_reward  -97.86026698071139 

total_reward  -97.10510086229812 

total_reward  -97.67291108498115 

total_reward  -97.16040386242229 

total_reward  -94.3287959728214 

total_reward  24.14600688781742 

total_reward  -94.4898487535688 

total_reward  81.91380049739314 

total_reward  19.339478821371813 

Saved data 

